"@timestamp","_source"
"21:22:01.095 2025-10-05","{""@timestamp"":""21:22:01.095 2025-10-05"",""transport"":""audit"",""syslog_facility"":""4"",""syslog_identifier"":""audit"",""machine_id"":""40d9637dc8554937a8bc4083032e5262"",""runtime_scope"":""system"",""audit_type"":""1302"",""audit_type_name"":""PATH"",""audit_field_dev"":""fe:01"",""audit_field_mode"":""0100755"",""audit_field_ouid"":""0"",""audit_field_ogid"":""0"",""audit_field_rdev"":""00:00"",""audit_field_nametype"":""NORMAL"",""audit_field_cap_fp"":""0"",""audit_field_cap_fi"":""0"",""audit_field_cap_fe"":""0"",""audit_field_cap_fver"":""0"",""audit_field_cap_frootid"":""0"",""audit_field_item"":""1"",""audit_field_name"":""/usr/bin/grep"",""audit_field_inode"":""654697"",""message"":""PATH item=1 name=\""/usr/bin/grep\"" inode=654697 dev=fe:01 mode=0100755 ouid=0 ogid=0 rdev=00:00 nametype=NORMAL cap_fp=0 cap_fi=0 cap_fe=0 cap_fver=0 cap_frootid=0"",""hostname"":""srvbastion"",""boot_id"":""3ae25fcb59c14648ad7577fa5d64e777"",""source_realtime_timestamp"":""1759699321092000"",""audit_id"":""30077"",""tag"":""auditd"",""_id"":""KnRAtpkBStl87ql059yl"",""_type"":"" - "",""_index"":""index-f607d6555e6d-auditd"",""_score"":""""}"
"21:22:01.095 2025-10-05","{""@timestamp"":""21:22:01.095 2025-10-05"",""transport"":""audit"",""syslog_facility"":""4"",""syslog_identifier"":""audit"",""machine_id"":""40d9637dc8554937a8bc4083032e5262"",""runtime_scope"":""system"",""audit_type"":""1302"",""audit_type_name"":""PATH"",""audit_field_dev"":""fe:01"",""audit_field_mode"":""0100755"",""audit_field_ouid"":""0"",""audit_field_ogid"":""0"",""audit_field_rdev"":""00:00"",""audit_field_nametype"":""NORMAL"",""audit_field_cap_fp"":""0"",""audit_field_cap_fi"":""0"",""audit_field_cap_fe"":""0"",""audit_field_cap_fver"":""0"",""audit_field_cap_frootid"":""0"",""message"":""PATH item=2 name=\""/lib64/ld-linux-x86-64.so.2\"" inode=689308 dev=fe:01 mode=0100755 ouid=0 ogid=0 rdev=00:00 nametype=NORMAL cap_fp=0 cap_fi=0 cap_fe=0 cap_fver=0 cap_frootid=0"",""audit_field_item"":""2"",""audit_field_name"":""/lib64/ld-linux-x86-64.so.2"",""audit_field_inode"":""689308"",""hostname"":""srvbastion"",""boot_id"":""3ae25fcb59c14648ad7577fa5d64e777"",""source_realtime_timestamp"":""1759699321092000"",""audit_id"":""30077"",""tag"":""auditd"",""_id"":""K3RAtpkBStl87ql059yl"",""_type"":"" - "",""_index"":""index-f607d6555e6d-auditd"",""_score"":""""}"
"21:22:01.095 2025-10-05","{""@timestamp"":""21:22:01.095 2025-10-05"",""transport"":""audit"",""syslog_facility"":""4"",""syslog_identifier"":""audit"",""machine_id"":""40d9637dc8554937a8bc4083032e5262"",""runtime_scope"":""system"",""audit_type"":""1327"",""audit_type_name"":""PROCTITLE"",""message"":""PROCTITLE proctitle=2F7573722F62696E2F67726570002D7100535348"",""cmdline"":""/usr/bin/grep -q SSH"",""hostname"":""srvbastion"",""boot_id"":""3ae25fcb59c14648ad7577fa5d64e777"",""source_realtime_timestamp"":""1759699321092000"",""audit_id"":""30077"",""tag"":""auditd"",""_id"":""LHRAtpkBStl87ql059yl"",""_type"":"" - "",""_index"":""index-f607d6555e6d-auditd"",""_score"":""""}"
"21:22:01.094 2025-10-05","{""@timestamp"":""21:22:01.094 2025-10-05"",""transport"":""audit"",""syslog_facility"":""4"",""syslog_identifier"":""audit"",""machine_id"":""40d9637dc8554937a8bc4083032e5262"",""runtime_scope"":""system"",""audit_type"":""1300"",""audit_type_name"":""SYSCALL"",""audit_field_arch"":""c000003e"",""audit_field_success"":""yes"",""uid"":""0"",""gid"":""0"",""euid"":""0"",""audit_field_suid"":""0"",""fsuid"":""0"",""egid"":""0"",""audit_field_sgid"":""0"",""fsgid"":""0"",""selinux_context"":""unconfined"",""audit_field_exit"":""5"",""audit_field_syscall"":""41"",""audit_field_a0"":""2"",""audit_field_a1"":""1"",""audit_field_items"":""0"",""tty"":""(none)"",""audit_field_key"":""\""network_socket_created\"""",""audit_field_a2"":""6"",""audit_loginuid"":""0"",""comm"":""curl"",""exe"":""/usr/bin/curl"",""audit_session"":""65"",""hostname"":""srvbastion"",""boot_id"":""3ae25fcb59c14648ad7577fa5d64e777"",""ppid"":""25950"",""pid"":""25953"",""source_realtime_timestamp"":""1759699321092000"",""audit_id"":""30076"",""message"":""SYSCALL arch=c000003e syscall=41 success=yes exit=5 a0=2 a1=1 a2=6 a3=7ffd1053d080 items=0 ppid=25950 pid=25953 auid=0 uid=0 gid=0 euid=0 suid=0 fsuid=0 egid=0 sgid=0 fsgid=0 tty=(none) ses=65 comm=\""curl\"" exe=\""/usr/bin/curl\"" subj=unconfined key=\""network_socket_created\"""",""audit_field_a3"":""7ffd1053d080"",""tag"":""auditd"",""_id"":""JXRAtpkBStl87ql059yl"",""_type"":"" - "",""_index"":""index-f607d6555e6d-auditd"",""_score"":""""}"
"21:22:01.094 2025-10-05","{""@timestamp"":""21:22:01.094 2025-10-05"",""transport"":""audit"",""syslog_facility"":""4"",""syslog_identifier"":""audit"",""machine_id"":""40d9637dc8554937a8bc4083032e5262"",""runtime_scope"":""system"",""audit_type"":""1327"",""audit_type_name"":""PROCTITLE"",""message"":""PROCTITLE proctitle=2F7573722F62696E2F6375726C002D73002D6D0035006674703A2F2F3139322E3136382E39392E323A313233342F002D76"",""cmdline"":""/usr/bin/curl -s -m 5 ftp://192.168.99.2:1234/ -v"",""hostname"":""srvbastion"",""boot_id"":""3ae25fcb59c14648ad7577fa5d64e777"",""source_realtime_timestamp"":""1759699321092000"",""audit_id"":""30076"",""tag"":""auditd"",""_id"":""JnRAtpkBStl87ql059yl"",""_type"":"" - "",""_index"":""index-f607d6555e6d-auditd"",""_score"":""""}"
"21:22:01.094 2025-10-05","{""@timestamp"":""21:22:01.094 2025-10-05"",""transport"":""audit"",""syslog_facility"":""4"",""syslog_identifier"":""audit"",""machine_id"":""40d9637dc8554937a8bc4083032e5262"",""runtime_scope"":""system"",""audit_type"":""1300"",""audit_type_name"":""SYSCALL"",""audit_field_arch"":""c000003e"",""audit_field_syscall"":""59"",""audit_field_success"":""yes"",""audit_field_exit"":""0"",""audit_field_items"":""3"",""uid"":""0"",""gid"":""0"",""euid"":""0"",""audit_field_suid"":""0"",""fsuid"":""0"",""egid"":""0"",""audit_field_sgid"":""0"",""fsgid"":""0"",""selinux_context"":""unconfined"",""tty"":""(none)"",""audit_loginuid"":""0"",""comm"":""grep"",""exe"":""/usr/bin/grep"",""audit_field_key"":""\""string_search\"""",""audit_session"":""65"",""hostname"":""srvbastion"",""boot_id"":""3ae25fcb59c14648ad7577fa5d64e777"",""audit_field_a0"":""5622e45a4870"",""ppid"":""25950"",""source_realtime_timestamp"":""1759699321092000"",""audit_id"":""30077"",""message"":""SYSCALL arch=c000003e syscall=59 success=yes exit=0 a0=5622e45a4870 a1=5622e45a4a80 a2=5622e45a4aa0 a3=47ad9068586e2eba items=3 ppid=25950 pid=25954 auid=0 uid=0 gid=0 euid=0 suid=0 fsuid=0 egid=0 sgid=0 fsgid=0 tty=(none) ses=65 comm=\""grep\"" exe=\""/usr/bin/grep\"" subj=unconfined key=\""string_search\"""",""audit_field_a1"":""5622e45a4a80"",""audit_field_a2"":""5622e45a4aa0"",""audit_field_a3"":""47ad9068586e2eba"",""pid"":""25954"",""tag"":""auditd"",""_id"":""J3RAtpkBStl87ql059yl"",""_type"":"" - "",""_index"":""index-f607d6555e6d-auditd"",""_score"":""""}"
"21:22:01.086 2025-10-05","{""@timestamp"":""21:22:01.086 2025-10-05"",""transport"":""audit"",""audit_type"":""1309"",""syslog_facility"":""4"",""syslog_identifier"":""audit"",""audit_type_name"":""EXECVE"",""audit_field_argc"":""3"",""machine_id"":""40d9637dc8554937a8bc4083032e5262"",""runtime_scope"":""system"",""audit_field_a0"":""\""/usr/bin/grep\"""",""audit_field_a1"":""\""-q\"""",""message"":""EXECVE argc=3 a0=\""/usr/bin/grep\"" a1=\""-q\"" a2=\""220\"""",""audit_field_a2"":""\""220\"""",""hostname"":""srvbastion"",""boot_id"":""3ae25fcb59c14648ad7577fa5d64e777"",""source_realtime_timestamp"":""1759699321080000"",""audit_id"":""30074"",""tag"":""auditd"",""_id"":""FXRAtpkBStl87ql059yl"",""_type"":"" - "",""_index"":""index-f607d6555e6d-auditd"",""_score"":""""}"
"21:22:01.086 2025-10-05","{""@timestamp"":""21:22:01.086 2025-10-05"",""transport"":""audit"",""audit_type"":""1309"",""syslog_facility"":""4"",""syslog_identifier"":""audit"",""audit_type_name"":""EXECVE"",""machine_id"":""40d9637dc8554937a8bc4083032e5262"",""runtime_scope"":""system"",""audit_field_argc"":""6"",""audit_field_a0"":""\""/usr/bin/curl\"""",""audit_field_a1"":""\""-s\"""",""audit_field_a2"":""\""-m\"""",""audit_field_a3"":""\""5\"""",""audit_field_a5"":""\""-v\"""",""message"":""EXECVE argc=6 a0=\""/usr/bin/curl\"" a1=\""-s\"" a2=\""-m\"" a3=\""5\"" a4=\""ftp://192.168.99.2:21/\"" a5=\""-v\"""",""audit_field_a4"":""\""ftp://192.168.99.2:21/\"""",""hostname"":""srvbastion"",""boot_id"":""3ae25fcb59c14648ad7577fa5d64e777"",""source_realtime_timestamp"":""1759699321080000"",""audit_id"":""30073"",""tag"":""auditd"",""_id"":""FnRAtpkBStl87ql059yl"",""_type"":"" - "",""_index"":""index-f607d6555e6d-auditd"",""_score"":""""}"
"21:22:01.086 2025-10-05","{""@timestamp"":""21:22:01.086 2025-10-05"",""transport"":""audit"",""syslog_facility"":""4"",""syslog_identifier"":""audit"",""machine_id"":""40d9637dc8554937a8bc4083032e5262"",""runtime_scope"":""system"",""audit_type"":""1302"",""audit_type_name"":""PATH"",""audit_field_item"":""0"",""audit_field_dev"":""fe:01"",""audit_field_mode"":""0100755"",""audit_field_ouid"":""0"",""audit_field_ogid"":""0"",""audit_field_rdev"":""00:00"",""audit_field_nametype"":""NORMAL"",""audit_field_cap_fp"":""0"",""audit_field_cap_fi"":""0"",""audit_field_cap_fe"":""0"",""audit_field_cap_fver"":""0"",""audit_field_cap_frootid"":""0"",""message"":""PATH item=0 name=\""/usr/bin/grep\"" inode=654697 dev=fe:01 mode=0100755 ouid=0 ogid=0 rdev=00:00 nametype=NORMAL cap_fp=0 cap_fi=0 cap_fe=0 cap_fver=0 cap_frootid=0"",""audit_field_name"":""/usr/bin/grep"",""audit_field_inode"":""654697"",""hostname"":""srvbastion"",""boot_id"":""3ae25fcb59c14648ad7577fa5d64e777"",""source_realtime_timestamp"":""1759699321080000"",""audit_id"":""30074"",""tag"":""auditd"",""_id"":""F3RAtpkBStl87ql059yl"",""_type"":"" - "",""_index"":""index-f607d6555e6d-auditd"",""_score"":""""}"
"21:22:01.086 2025-10-05","{""@timestamp"":""21:22:01.086 2025-10-05"",""transport"":""audit"",""syslog_facility"":""4"",""syslog_identifier"":""audit"",""machine_id"":""40d9637dc8554937a8bc4083032e5262"",""runtime_scope"":""system"",""audit_type"":""1302"",""audit_type_name"":""PATH"",""audit_field_item"":""0"",""audit_field_dev"":""fe:01"",""audit_field_mode"":""0100755"",""audit_field_ouid"":""0"",""audit_field_ogid"":""0"",""audit_field_rdev"":""00:00"",""audit_field_nametype"":""NORMAL"",""audit_field_cap_fp"":""0"",""audit_field_cap_fi"":""0"",""audit_field_cap_fe"":""0"",""audit_field_cap_fver"":""0"",""audit_field_cap_frootid"":""0"",""message"":""PATH item=0 name=\""/usr/bin/curl\"" inode=685562 dev=fe:01 mode=0100755 ouid=0 ogid=0 rdev=00:00 nametype=NORMAL cap_fp=0 cap_fi=0 cap_fe=0 cap_fver=0 cap_frootid=0"",""audit_field_name"":""/usr/bin/curl"",""audit_field_inode"":""685562"",""hostname"":""srvbastion"",""boot_id"":""3ae25fcb59c14648ad7577fa5d64e777"",""source_realtime_timestamp"":""1759699321080000"",""audit_id"":""30073"",""tag"":""auditd"",""_id"":""GHRAtpkBStl87ql059yl"",""_type"":"" - "",""_index"":""index-f607d6555e6d-auditd"",""_score"":""""}"
"21:22:01.086 2025-10-05","{""@timestamp"":""21:22:01.086 2025-10-05"",""transport"":""audit"",""syslog_facility"":""4"",""syslog_identifier"":""audit"",""machine_id"":""40d9637dc8554937a8bc4083032e5262"",""runtime_scope"":""system"",""audit_type"":""1302"",""audit_type_name"":""PATH"",""audit_field_dev"":""fe:01"",""audit_field_mode"":""0100755"",""audit_field_ouid"":""0"",""audit_field_ogid"":""0"",""audit_field_rdev"":""00:00"",""audit_field_nametype"":""NORMAL"",""audit_field_cap_fp"":""0"",""audit_field_cap_fi"":""0"",""audit_field_cap_fe"":""0"",""audit_field_cap_fver"":""0"",""audit_field_cap_frootid"":""0"",""audit_field_item"":""1"",""audit_field_name"":""/usr/bin/grep"",""audit_field_inode"":""654697"",""message"":""PATH item=1 name=\""/usr/bin/grep\"" inode=654697 dev=fe:01 mode=0100755 ouid=0 ogid=0 rdev=00:00 nametype=NORMAL cap_fp=0 cap_fi=0 cap_fe=0 cap_fver=0 cap_frootid=0"",""hostname"":""srvbastion"",""boot_id"":""3ae25fcb59c14648ad7577fa5d64e777"",""source_realtime_timestamp"":""1759699321080000"",""audit_id"":""30074"",""tag"":""auditd"",""_id"":""GXRAtpkBStl87ql059yl"",""_type"":"" - "",""_index"":""index-f607d6555e6d-auditd"",""_score"":""""}"
"21:22:01.086 2025-10-05","{""@timestamp"":""21:22:01.086 2025-10-05"",""transport"":""audit"",""syslog_facility"":""4"",""syslog_identifier"":""audit"",""machine_id"":""40d9637dc8554937a8bc4083032e5262"",""runtime_scope"":""system"",""audit_type"":""1302"",""audit_type_name"":""PATH"",""audit_field_dev"":""fe:01"",""audit_field_mode"":""0100755"",""audit_field_ouid"":""0"",""audit_field_ogid"":""0"",""audit_field_rdev"":""00:00"",""audit_field_nametype"":""NORMAL"",""audit_field_cap_fp"":""0"",""audit_field_cap_fi"":""0"",""audit_field_cap_fe"":""0"",""audit_field_cap_fver"":""0"",""audit_field_cap_frootid"":""0"",""audit_field_item"":""1"",""audit_field_name"":""/usr/bin/curl"",""audit_field_inode"":""685562"",""message"":""PATH item=1 name=\""/usr/bin/curl\"" inode=685562 dev=fe:01 mode=0100755 ouid=0 ogid=0 rdev=00:00 nametype=NORMAL cap_fp=0 cap_fi=0 cap_fe=0 cap_fver=0 cap_frootid=0"",""hostname"":""srvbastion"",""boot_id"":""3ae25fcb59c14648ad7577fa5d64e777"",""source_realtime_timestamp"":""1759699321080000"",""audit_id"":""30073"",""tag"":""auditd"",""_id"":""GnRAtpkBStl87ql059yl"",""_type"":"" - "",""_index"":""index-f607d6555e6d-auditd"",""_score"":""""}"
"21:22:01.086 2025-10-05","{""@timestamp"":""21:22:01.086 2025-10-05"",""transport"":""audit"",""syslog_facility"":""4"",""syslog_identifier"":""audit"",""machine_id"":""40d9637dc8554937a8bc4083032e5262"",""runtime_scope"":""system"",""audit_type"":""1302"",""audit_type_name"":""PATH"",""audit_field_dev"":""fe:01"",""audit_field_mode"":""0100755"",""audit_field_ouid"":""0"",""audit_field_ogid"":""0"",""audit_field_rdev"":""00:00"",""audit_field_nametype"":""NORMAL"",""audit_field_cap_fp"":""0"",""audit_field_cap_fi"":""0"",""audit_field_cap_fe"":""0"",""audit_field_cap_fver"":""0"",""audit_field_cap_frootid"":""0"",""message"":""PATH item=2 name=\""/lib64/ld-linux-x86-64.so.2\"" inode=689308 dev=fe:01 mode=0100755 ouid=0 ogid=0 rdev=00:00 nametype=NORMAL cap_fp=0 cap_fi=0 cap_fe=0 cap_fver=0 cap_frootid=0"",""audit_field_item"":""2"",""audit_field_name"":""/lib64/ld-linux-x86-64.so.2"",""audit_field_inode"":""689308"",""hostname"":""srvbastion"",""boot_id"":""3ae25fcb59c14648ad7577fa5d64e777"",""source_realtime_timestamp"":""1759699321080000"",""audit_id"":""30074"",""tag"":""auditd"",""_id"":""G3RAtpkBStl87ql059yl"",""_type"":"" - "",""_index"":""index-f607d6555e6d-auditd"",""_score"":""""}"
"21:22:01.086 2025-10-05","{""@timestamp"":""21:22:01.086 2025-10-05"",""transport"":""audit"",""syslog_facility"":""4"",""syslog_identifier"":""audit"",""machine_id"":""40d9637dc8554937a8bc4083032e5262"",""runtime_scope"":""system"",""audit_type"":""1302"",""audit_type_name"":""PATH"",""audit_field_dev"":""fe:01"",""audit_field_mode"":""0100755"",""audit_field_ouid"":""0"",""audit_field_ogid"":""0"",""audit_field_rdev"":""00:00"",""audit_field_nametype"":""NORMAL"",""audit_field_cap_fp"":""0"",""audit_field_cap_fi"":""0"",""audit_field_cap_fe"":""0"",""audit_field_cap_fver"":""0"",""audit_field_cap_frootid"":""0"",""message"":""PATH item=2 name=\""/lib64/ld-linux-x86-64.so.2\"" inode=689308 dev=fe:01 mode=0100755 ouid=0 ogid=0 rdev=00:00 nametype=NORMAL cap_fp=0 cap_fi=0 cap_fe=0 cap_fver=0 cap_frootid=0"",""audit_field_item"":""2"",""audit_field_name"":""/lib64/ld-linux-x86-64.so.2"",""audit_field_inode"":""689308"",""hostname"":""srvbastion"",""boot_id"":""3ae25fcb59c14648ad7577fa5d64e777"",""source_realtime_timestamp"":""1759699321080000"",""audit_id"":""30073"",""tag"":""auditd"",""_id"":""HHRAtpkBStl87ql059yl"",""_type"":"" - "",""_index"":""index-f607d6555e6d-auditd"",""_score"":""""}"
"21:22:01.086 2025-10-05","{""@timestamp"":""21:22:01.086 2025-10-05"",""transport"":""audit"",""syslog_facility"":""4"",""syslog_identifier"":""audit"",""machine_id"":""40d9637dc8554937a8bc4083032e5262"",""runtime_scope"":""system"",""audit_type"":""1327"",""audit_type_name"":""PROCTITLE"",""message"":""PROCTITLE proctitle=2F7573722F62696E2F67726570002D7100323230"",""cmdline"":""/usr/bin/grep -q 220"",""hostname"":""srvbastion"",""boot_id"":""3ae25fcb59c14648ad7577fa5d64e777"",""source_realtime_timestamp"":""1759699321080000"",""audit_id"":""30074"",""tag"":""auditd"",""_id"":""HXRAtpkBStl87ql059yl"",""_type"":"" - "",""_index"":""index-f607d6555e6d-auditd"",""_score"":""""}"
"21:22:01.086 2025-10-05","{""@timestamp"":""21:22:01.086 2025-10-05"",""transport"":""audit"",""syslog_facility"":""4"",""syslog_identifier"":""audit"",""machine_id"":""40d9637dc8554937a8bc4083032e5262"",""runtime_scope"":""system"",""audit_type"":""1327"",""audit_type_name"":""PROCTITLE"",""message"":""PROCTITLE proctitle=2F7573722F62696E2F6375726C002D73002D6D0035006674703A2F2F3139322E3136382E39392E323A32312F002D76"",""cmdline"":""/usr/bin/curl -s -m 5 ftp://192.168.99.2:21/ -v"",""hostname"":""srvbastion"",""boot_id"":""3ae25fcb59c14648ad7577fa5d64e777"",""source_realtime_timestamp"":""1759699321080000"",""audit_id"":""30073"",""tag"":""auditd"",""_id"":""HnRAtpkBStl87ql059yl"",""_type"":"" - "",""_index"":""index-f607d6555e6d-auditd"",""_score"":""""}"
"21:22:01.086 2025-10-05","{""@timestamp"":""21:22:01.086 2025-10-05"",""transport"":""audit"",""syslog_facility"":""4"",""syslog_identifier"":""audit"",""machine_id"":""40d9637dc8554937a8bc4083032e5262"",""runtime_scope"":""system"",""audit_type"":""1300"",""audit_type_name"":""SYSCALL"",""audit_field_arch"":""c000003e"",""audit_field_syscall"":""59"",""audit_field_success"":""yes"",""audit_field_exit"":""0"",""audit_field_items"":""3"",""uid"":""0"",""gid"":""0"",""euid"":""0"",""audit_field_suid"":""0"",""fsuid"":""0"",""egid"":""0"",""audit_field_sgid"":""0"",""fsgid"":""0"",""selinux_context"":""unconfined"",""audit_field_a3"":""0"",""tty"":""(none)"",""audit_loginuid"":""0"",""comm"":""curl"",""exe"":""/usr/bin/curl"",""audit_field_key"":""\""susp_activity\"""",""audit_session"":""65"",""hostname"":""srvbastion"",""boot_id"":""3ae25fcb59c14648ad7577fa5d64e777"",""source_realtime_timestamp"":""1759699321084000"",""audit_id"":""30075"",""message"":""SYSCALL arch=c000003e syscall=59 success=yes exit=0 a0=5622e45a4870 a1=5622e45a4ab8 a2=5622e45a4af0 a3=0 items=3 ppid=25950 pid=25953 auid=0 uid=0 gid=0 euid=0 suid=0 fsuid=0 egid=0 sgid=0 fsgid=0 tty=(none) ses=65 comm=\""curl\"" exe=\""/usr/bin/curl\"" subj=unconfined key=\""susp_activity\"""",""audit_field_a0"":""5622e45a4870"",""audit_field_a1"":""5622e45a4ab8"",""audit_field_a2"":""5622e45a4af0"",""ppid"":""25950"",""pid"":""25953"",""tag"":""auditd"",""_id"":""H3RAtpkBStl87ql059yl"",""_type"":"" - "",""_index"":""index-f607d6555e6d-auditd"",""_score"":""""}"
"21:22:01.086 2025-10-05","{""@timestamp"":""21:22:01.086 2025-10-05"",""transport"":""audit"",""audit_type"":""1309"",""syslog_facility"":""4"",""syslog_identifier"":""audit"",""audit_type_name"":""EXECVE"",""machine_id"":""40d9637dc8554937a8bc4083032e5262"",""runtime_scope"":""system"",""audit_field_argc"":""6"",""message"":""EXECVE argc=6 a0=\""/usr/bin/curl\"" a1=\""-s\"" a2=\""-m\"" a3=\""5\"" a4=\""ftp://192.168.99.2:1234/\"" a5=\""-v\"""",""audit_field_a0"":""\""/usr/bin/curl\"""",""audit_field_a1"":""\""-s\"""",""audit_field_a2"":""\""-m\"""",""audit_field_a3"":""\""5\"""",""audit_field_a4"":""\""ftp://192.168.99.2:1234/\"""",""audit_field_a5"":""\""-v\"""",""hostname"":""srvbastion"",""boot_id"":""3ae25fcb59c14648ad7577fa5d64e777"",""source_realtime_timestamp"":""1759699321084000"",""audit_id"":""30075"",""tag"":""auditd"",""_id"":""IHRAtpkBStl87ql059yl"",""_type"":"" - "",""_index"":""index-f607d6555e6d-auditd"",""_score"":""""}"
"21:22:01.086 2025-10-05","{""@timestamp"":""21:22:01.086 2025-10-05"",""transport"":""audit"",""syslog_facility"":""4"",""syslog_identifier"":""audit"",""machine_id"":""40d9637dc8554937a8bc4083032e5262"",""runtime_scope"":""system"",""audit_type"":""1302"",""audit_type_name"":""PATH"",""audit_field_item"":""0"",""audit_field_dev"":""fe:01"",""audit_field_mode"":""0100755"",""audit_field_ouid"":""0"",""audit_field_ogid"":""0"",""audit_field_rdev"":""00:00"",""audit_field_nametype"":""NORMAL"",""audit_field_cap_fp"":""0"",""audit_field_cap_fi"":""0"",""audit_field_cap_fe"":""0"",""audit_field_cap_fver"":""0"",""audit_field_cap_frootid"":""0"",""message"":""PATH item=0 name=\""/usr/bin/curl\"" inode=685562 dev=fe:01 mode=0100755 ouid=0 ogid=0 rdev=00:00 nametype=NORMAL cap_fp=0 cap_fi=0 cap_fe=0 cap_fver=0 cap_frootid=0"",""audit_field_name"":""/usr/bin/curl"",""audit_field_inode"":""685562"",""hostname"":""srvbastion"",""boot_id"":""3ae25fcb59c14648ad7577fa5d64e777"",""source_realtime_timestamp"":""1759699321084000"",""audit_id"":""30075"",""tag"":""auditd"",""_id"":""IXRAtpkBStl87ql059yl"",""_type"":"" - "",""_index"":""index-f607d6555e6d-auditd"",""_score"":""""}"
